# Audience Network publishers with very low impression volumes do not appear on this list. Any campaign using a block list will not deliver ads to any of these low volume publishers. To download this list of low volume publishers visit https://business.facebook.com/business/publisher-list?low_volume_publishers_only=true
Note:  Here App Store Categories column values are directly scraped from itunes/google play stores. Learn more about this file: http://facebook.com/business/help/1382467665184382
"Note:  The Minimum Age Rating column values are directly scraped from itunes/google play stores. They are the highest rating across the UK, US, DE, AU, KR and RU stores to represent the major ratings boards and agencies. Special values are: 0 = Unrated, 1 = Everyone."
URL,Audience Network - Rewarded videos,"Audience Network - Native, banner and interstitial",Content creator,Date added,App store categories,Minimum age rating
http://play.google.com/store/apps/details?id=com.igg.castleclash_ru,yes,no,Castle Clash: Правитель мира,2022-09-26,Strategy,12
https://itunes.apple.com/us/app/id488575683,no,yes,FotMob - Soccer Live Scores,2022-09-26,Sports,4
https://itunes.apple.com/us/app/id554065086,no,yes,愛料理,2022-09-26,Food & Drink,12
https://itunes.apple.com/us/app/id600674056,yes,yes,Pictoword: Fun Word Quiz Games,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=my.googlemusic.play,no,yes,My Mixtapez: Music & Podcasts,2022-10-25,Music & Audio,13
https://itunes.apple.com/us/app/id449642102,no,yes,Shkabaj,2022-09-26,News,4
https://itunes.apple.com/us/app/id475211454,no,yes,Dictionary & Translator,2022-09-26,Education,4
https://itunes.apple.com/us/app/id358899126,yes,yes,Tagged Dating App: Meet & Chat,2023-06-14,Social Networking,17
http://play.google.com/store/apps/details?id=com.ts.pokerslot,yes,yes,Video Poker,2022-09-26,Casino,15
http://play.google.com/store/apps/details?id=com.gamebasics.osm,yes,yes,OSM 23/24 - Soccer Game,2022-09-26,Sports,1
http://play.google.com/store/apps/details?id=air.br.com.megajogos.mobile,yes,yes,"GameVelvet: Dominoes, Spades",2022-09-26,Board,15
http://play.google.com/store/apps/details?id=networld.uwants2.app,no,yes,Uwants - 香港動漫手遊討論平台,2022-09-26,Social,13
http://play.google.com/store/apps/details?id=com.ea.game.pvzfree_row,yes,yes,Plants vs. Zombies™,2022-09-26,Strategy,12
http://play.google.com/store/apps/details?id=net.android.wzdworks.magicday,no,yes,Once -A special period tracker,2022-09-26,Health & Fitness,17
http://play.google.com/store/apps/details?id=com.sweetedge.japmala,no,yes,Mala,2022-09-26,Lifestyle,1
http://play.google.com/store/apps/details?id=mobi.coolapps.speedcameraalert.brisbane,no,yes,Speed Camera (Brisbane),2022-12-02,Travel & Local,1
http://play.google.com/store/apps/details?id=org.games4all.android.games.crazy8s.prod,no,yes,G4A: Crazy Eights,2022-09-26,Card,1
https://itunes.apple.com/us/app/id557153158,no,yes,Shpock: Buy & Sell Marketplace,2022-09-26,Shopping,12
http://play.google.com/store/apps/details?id=com.vividgames.realboxing,yes,yes,Real Boxing – Fighting Game,2022-09-26,Sports,17
http://play.google.com/store/apps/details?id=lunosoftware.mlbscores,no,yes,Sports Alerts - MLB edition,2022-09-26,Sports,1
https://itunes.apple.com/us/app/id385534778,no,yes,Tutto C,2022-11-01,Sports,4
http://play.google.com/store/apps/details?id=com.jsoh.drawmemo,no,yes,Quick Memo,2020-10-07,Tools,1
http://play.google.com/store/apps/details?id=com.picsart.studio,no,yes,"Picsart AI Photo Editor, Video",2022-09-26,Photography,13
https://itunes.apple.com/us/app/id994855806,yes,yes,Word Trek - Word Block Puzzles,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=jp.co.cybird.appli.android.sgk,yes,no,イケメン戦国 時をかける恋 女性向けの恋愛ゲーム・乙女ゲーム,2022-09-26,Simulation,17
https://itunes.apple.com/us/app/id566799704,no,yes,鬼から電話,2022-12-07,Education,9
https://itunes.apple.com/us/app/id688472435,no,yes,Word Scramble™,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.horseboxsoftware.BCN,no,yes,Barcelona El Prat Airport: Fli,2022-09-26,Travel & Local,18
http://play.google.com/store/apps/details?id=com.zavariseapps.womensbiblemp3,no,yes,Women´s Bible MP3,2023-03-20,Books & Reference,1
http://play.google.com/store/apps/details?id=wp.wattpad,no,yes,Wattpad - Read & Write Stories,2022-09-26,Books & Reference,13
https://itunes.apple.com/us/app/id425914352,no,yes,global storms,2022-09-26,Weather,4
https://itunes.apple.com/us/app/id475976577,yes,yes,Perfect365 Makeup Photo Editor,2022-09-26,Lifestyle,4
https://itunes.apple.com/ca/app/id304473493,no,yes,Tv24.se - Svensk Tvtablå,2022-09-26,Entertainment,4
http://play.google.com/store/apps/details?id=blackart.dddclock.livewp,no,yes,3D Clock Live Wallpaper,2023-03-20,Personalization,13
https://itunes.apple.com/ca/app/id459688716,yes,no,開心水族箱,2022-09-26,Games,4
https://itunes.apple.com/us/app/id336475436,no,yes,TuttoJuve.com,2022-09-26,Sports,4
http://play.google.com/store/apps/details?id=com.infiapps.slotbonanza,yes,no,Slot Bonanza - Casino Slot,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=air.br.com.tranca.mobile,yes,yes,Tranca Online - Jogo de Cartas,2022-09-26,Card,15
http://play.google.com/store/apps/details?id=jp.gungho.pad,yes,no,パズル＆ドラゴンズ(Puzzle & Dragons),2022-09-26,Role Playing,12
http://play.google.com/store/apps/details?id=jp.naver.linecamera.android,no,yes,LINE Camera - Photo editor,2022-09-26,Photography,1
http://play.google.com/store/apps/details?id=com.fullfat.android.agentdash,yes,yes,"Agent Dash - Run, Dodge Quick!",2022-09-26,Action,13
http://play.google.com/store/apps/details?id=com.l,no,yes,Listonic: Grocery List App,2023-01-04,Shopping,1
https://itunes.apple.com/us/app/id506627515,yes,no,Hay Day,2023-03-27,Games,4
http://play.google.com/store/apps/details?id=com.sohomob.battledarkchess,yes,yes,暗棋大戰Online,2022-09-26,Casual,17
http://play.google.com/store/apps/details?id=bubbleshooter.orig,yes,yes,Bubble Shooter,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id532741325,yes,no,Fishing Superstars,2022-09-26,Games,4
https://itunes.apple.com/us/app/id494286614,no,yes,Coordinates - GPS Formatter,2022-09-26,Navigation,4
https://itunes.apple.com/us/app/id441092257,yes,yes,Word Crack,2022-09-26,Games,4
https://itunes.apple.com/us/app/id356283855,no,yes,TuttoMercatoWeb.com,2022-09-26,Sports,4
http://play.google.com/store/apps/details?id=fr.cookbook,no,yes,COOKmate - My recipe organizer,2022-09-26,Food & Drink,1
https://itunes.apple.com/us/app/id564079155,yes,no,Golf Star™,2022-09-26,Games,4
https://itunes.apple.com/us/app/id485126024,yes,no,DoubleDown™ Casino Vegas Slots,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.viber.voip,no,yes,Messenger Viber: Chats & Calls,2023-03-02,Communication,13
https://itunes.apple.com/us/app/id312343159,yes,yes,The Moron Test: IQ Brain Games,2022-09-26,Games,4
https://itunes.apple.com/us/app/id571768221,yes,yes,Bobble Shooter 3.0 World,2022-09-26,Games,4
https://itunes.apple.com/us/app/id529141346,no,yes,AlarmMon ( alarm clock ),2022-09-26,Lifestyle,4
http://play.google.com/store/apps/details?id=com.cricbuzz.android,no,yes,Cricbuzz - Live Cricket Scores,2022-09-26,Sports,1
http://play.google.com/store/apps/details?id=com.radiofmapp.radioportugal,no,yes,Radio Portugal FM - Radio FM,2022-09-26,Music & Audio,1
https://itunes.apple.com/kr/app/id592065188,yes,yes,애니팡 사천성,2022-09-26,Games,4
https://itunes.apple.com/us/app/id352646527,no,yes,Milan News,2022-09-26,Sports,4
http://play.google.com/store/apps/details?id=com.appmind.radios.no,no,yes,Radio Norway - online radio,2022-09-26,Music & Audio,13
https://itunes.apple.com/ru/app/id598949838,yes,yes,4 фотки 1 слово,2022-09-26,Games,12
https://itunes.apple.com/us/app/id301987699,yes,yes,FreeCell Solitaire Card Game,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.darksummoner,yes,no,Dark Summoner,2023-02-08,Role Playing,15
https://itunes.apple.com/us/app/id294664915,no,yes,Checkers ・,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.hotheadgames.google.free.bigwinhockey,yes,yes,BIG WIN Hockey,2019-08-31,Sports,1
http://play.google.com/store/apps/details?id=beemoov.amoursucre.android,yes,yes,My Candy Love - Episode,2022-09-26,Simulation,17
http://play.google.com/store/apps/details?id=eu.nordeus.topeleven.android,yes,no,Top Eleven Be a Soccer Manager,2019-08-27,Sports,1
http://play.google.com/store/apps/details?id=com.tionnet.android.baseball,no,yes,프로야구 LIVE - KBO 완전정복 필수 앱,2022-09-26,Sports,13
https://itunes.apple.com/us/app/id956219729,no,yes,"France Radio: Online, FM et AM",2022-09-26,Music,4
https://itunes.apple.com/us/app/id537609905,no,yes,Currency Foreign Exchange Rate,2022-09-26,Finance,17
http://play.google.com/store/apps/details?id=com.tmsoft.whitenoise.lite,no,yes,White Noise Lite,2022-09-26,Health & Fitness,1
http://play.google.com/store/apps/details?id=com.internetdesignzone.quotes,no,yes,"11000 Quotes, Sayings & Status",2022-09-26,Social,1
http://play.google.com/store/apps/details?id=com.citybeetles.sportsserbia,no,yes,Želim Sport - Sportske vesti S,2022-09-26,News & Magazines,18
https://itunes.apple.com/us/app/id949295212,no,yes,TriPeaks Solitaire: Card Game,2022-09-26,Games,4
https://itunes.apple.com/us/app/id882119723,yes,yes,Beach Buggy Racing,2023-04-14,Games,9
http://play.google.com/store/apps/details?id=com.myanmardev.myanmarebook,no,yes,Shwe Mee Eain - Myanmar Book,2022-09-26,Books & Reference,1
https://itunes.apple.com/us/app/id301152770,yes,yes,Cribbage - Crib & Peg Game,2017-10-07,Games,4
https://itunes.apple.com/us/app/id930486864,yes,yes,Real Pads: Electro Drum,2022-09-26,Music,4
http://play.google.com/store/apps/details?id=com.gsoftteam.spidersolitairemobile,yes,yes,Spider Solitaire Mobile,2022-09-26,Card,1
https://itunes.apple.com/us/app/id427745386,no,yes,DokiDokiPostbox,2022-09-26,Social Networking,17
http://play.google.com/store/apps/details?id=com.nitrome.leapday,yes,yes,Leap Day,2022-09-26,Action,1
http://play.google.com/store/apps/details?id=com.imaginstudio.imagetools.pixellab,no,yes,PixelLab - Text on pictures,2022-09-26,Photography,1
https://itunes.apple.com/us/app/id379516970,no,yes,Mirror ◎,2022-09-26,Lifestyle,12
https://itunes.apple.com/jp/app/id302955766,no,yes,ウェザーニュース,2022-09-26,Weather,4
http://play.google.com/store/apps/details?id=com.opera.browser,no,yes,Opera browser with AI,2022-09-26,Communication,1
http://play.google.com/store/apps/details?id=jp.gungho.padEN,yes,no,Puzzle & Dragons,2022-09-26,Role Playing,12
http://play.google.com/store/apps/details?id=com.ste.android.schnopsnfree,yes,yes,Schnapsen - 66 Online Cardgame,2022-09-26,Card,15
http://play.google.com/store/apps/details?id=com.outfit7.talkingangelafree,yes,yes,Talking Angela,2022-09-26,Entertainment,7
https://itunes.apple.com/us/app/id382002079,no,yes,OneFootball - Soccer Scores,2023-07-26,Sports,9
http://play.google.com/store/apps/details?id=com.ape.webapp.fingerpaint,no,yes,Finger Paint,2023-05-18,Art & Design,1
http://play.google.com/store/apps/details?id=com.gingersoftware.android.keyboard,no,yes,"Ginger Keyboard - Emoji, GIFs",2022-09-26,Productivity,1
http://play.google.com/store/apps/details?id=ferp.android,yes,yes,Preferans,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=it.spaghettiinteractive.scopapiu,no,yes,Scopa Più - Card Games,2022-09-26,Casual,18
http://play.google.com/store/apps/details?id=uk.co.mxdata.newyorksub,no,yes,New York Subway – MTA Map NYC,2022-09-26,Maps & Navigation,1
https://itunes.apple.com/us/app/id604403958,no,yes,SampdoriaNews.net,2023-05-27,Sports,4
http://play.google.com/store/apps/details?id=com.abs.cpu_z_advance,no,yes,CPU X - Device & System info,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.mysterytag.SnowQueen2BirdWeasel,no,yes,Snow Queen 2 Luta Hunt Match 3,2022-09-26,Puzzle,1
https://itunes.apple.com/us/app/id395979574,yes,yes,Spider Solitaire: Card Game,2022-09-26,Games,4
https://itunes.apple.com/us/app/id509098112,yes,no,Bingo Bash: Live Bingo Games,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=pl.idreams.CanKnockdown3,no,yes,Can Knockdown 3,2022-09-26,Action,1
https://itunes.apple.com/mx/app/id598945891,yes,yes,4 Fotos 1 Palabra,2022-09-26,Games,12
https://itunes.apple.com/us/app/id302324249,yes,yes,Skout — Meet New People,2022-09-26,Social Networking,17
http://play.google.com/store/apps/details?id=com.malangstudio.alarmmon,no,yes,"AlarmMon - alarm, stopwatch",2022-09-26,Lifestyle,1
http://play.google.com/store/apps/details?id=com.sparklingsociety.cityisland4sd,yes,no,City Island 4: Build A Village,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id619907527,no,yes,ราคาทอง ข่าววิเคาะห์ DooGold,2022-09-26,Finance,4
http://play.google.com/store/apps/details?id=com.bravolang.dictionary.arabic,no,yes,Arabic English Dictionary,2022-09-26,Education,1
http://play.google.com/store/apps/details?id=com.igg.castleclash_de,yes,no,Castle Clash: King's Castle DE,2022-09-26,Strategy,12
https://itunes.apple.com/us/app/id388882339,no,yes,Daily Ab Workout - Abs Trainer,2022-09-26,Health & Fitness,4
https://itunes.apple.com/us/app/id622629806,no,yes,Quote of the Day & Inspiration,2022-09-26,Reference,4
http://play.google.com/store/apps/details?id=com.sociosoft.sobertime,no,yes,Sober Time - Sober Day Counter,2023-09-30,Lifestyle,12
https://itunes.apple.com/us/app/id364868132,no,yes,FirenzeViola.it,2023-10-03,Sports,4
https://itunes.apple.com/us/app/id513852898,no,yes,Vault - Hide photos & videos,2023-05-23,Productivity,4
http://play.google.com/store/apps/details?id=com.lexulous.Lexulous,yes,yes,Lexulous Word Game,2022-09-26,Word,1
https://itunes.apple.com/us/app/id423927879,yes,yes,Ball-Hop Bowling,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=net.andromo.dev58853.app253625,no,yes,Country Music Ringtones,2022-09-26,Music & Audio,13
http://play.google.com/store/apps/details?id=com.withbuddies.dice.free,yes,yes,Dice With Buddies™ Social Game,2022-09-26,Board,12
http://play.google.com/store/apps/details?id=com.bravolol.bravolang.englishchinesecdictionary,no,yes,Dictionary & Translator,2022-09-26,Education,1
https://itunes.apple.com/us/app/id647804489,no,yes,Solitaire ∘,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.mobtop.android.filipino,no,yes,Filipino Dictionary Multifunct,2022-09-26,Books & Reference,1
http://play.google.com/store/apps/details?id=net.ib.mn,yes,no,CHOEAEDOL – Kpop idol ranks,2022-09-26,Entertainment,13
http://play.google.com/store/apps/details?id=com.mxdata.dubaimetro.Market,no,yes,Dubai Metro,2022-09-26,Maps & Navigation,1
https://itunes.apple.com/us/app/id535500008,yes,yes,Hungry Shark Evolution,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.kamagames.pokerist,yes,yes,Texas Hold'em Poker: Pokerist,2022-09-26,Casino,18
http://play.google.com/store/apps/details?id=com.gotogames.funbridge,yes,yes,Fun Bridge,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.bugaboo.TV,no,yes,BUGABOO.TV,2022-09-26,Entertainment,13
http://play.google.com/store/apps/details?id=br.com.tapps.mydollhouse,no,yes,My Doll House: Pocket Dream,2022-09-26,Casual,1
https://itunes.apple.com/us/app/id490611632,no,yes,Pyramid Solitaire - Egypt,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.concretesoftware.pbachallenge_androidmarket,yes,yes,PBA® Bowling Challenge,2018-03-31,Sports,1
http://play.google.com/store/apps/details?id=com.weheartit,no,yes,We Heart It,2022-09-26,Social,13
https://itunes.apple.com/us/app/id571801488,no,yes,365Scores: Live Scores & News,2022-09-26,Sports,17
https://itunes.apple.com/us/app/id504368649,no,yes,⋆FreeCell,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.dailyyoga.inc,no,yes,Daily Yoga: Fitness+Meditation,2023-07-09,Health & Fitness,1
http://play.google.com/store/apps/details?id=com.adveractive.game.just2wordsdroid,yes,yes,Just 2 Words,2023-10-04,Word,1
http://play.google.com/store/apps/details?id=com.twelvegigs.heaven.vpoker,yes,yes,Video Poker Play Poker Offline,2022-09-26,Casino,18
https://itunes.apple.com/us/app/id420009108,yes,yes,Temple Run,2022-09-26,Games,9
https://itunes.apple.com/us/app/id498477945,no,yes,Moovit: All Transit Options,2022-09-26,Navigation,4
https://itunes.apple.com/us/app/id609427383,yes,no,LINE Pokopang,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=com.lima.doodlejump,no,yes,Doodle Jump,2022-09-26,Action,12
http://play.google.com/store/apps/details?id=org.x90live.milan,no,yes,Rossoneri Live – App del Milan,2022-09-26,Sports,1
https://itunes.apple.com/us/app/id408841149,yes,yes,Fun Bridge,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=uk.co.aifactory.gofree,no,yes,Go,2022-09-26,Board,1
http://play.google.com/store/apps/details?id=com.progrestar.bft,yes,no,Throne Rush,2022-09-26,Strategy,10
https://itunes.apple.com/us/app/id394807905,yes,yes,Restaurant Story,2021-06-04,Games,4
http://play.google.com/store/apps/details?id=net.peakgames.Yuzbir,yes,yes,101 Yüzbir Okey Plus,2020-06-09,Board,15
http://play.google.com/store/apps/details?id=com.transsion.XOSLauncher,no,yes,XOS Launcher 2023-Cool Stylish,2022-09-26,Personalization,1
https://itunes.apple.com/us/app/id1151538812,no,yes,Solitaire ◆,2022-09-26,Games,17
http://play.google.com/store/apps/details?id=com.gogii.textplus,yes,yes,textPlus: Text Message + Call,2022-09-26,Social,1
http://play.google.com/store/apps/details?id=com.ratrodstudio.mikevskatepartylite,yes,yes,Mike V: Skateboard Party,2022-09-26,Sports,16
http://play.google.com/store/apps/details?id=com.ijamkushal.lyricschords,no,yes,Lyrics & Chords : Nepali,2022-09-28,Music & Audio,1
http://play.google.com/store/apps/details?id=lemmingsatwork.quiz,yes,yes,Quiz: Logo game,2022-09-26,Trivia,1
http://play.google.com/store/apps/details?id=com.tinymission.dailyabworkoutfree1,no,yes,Daily Ab Workout - Abs Trainer,2022-09-26,Health & Fitness,1
http://play.google.com/store/apps/details?id=com.capcom.smurfsandroid,yes,no,Smurfs' Village,2022-09-26,Simulation,1
https://itunes.apple.com/us/app/id320969612,no,yes,Tube Map - London Underground,2022-09-26,Navigation,4
https://itunes.apple.com/us/app/id635896473,no,yes,ASKfm: Ask Questions & Answer,2022-10-31,Social Networking,17
https://itunes.apple.com/us/app/id597851882,no,yes,Photo Editor,2022-09-26,Photo & Video,17
http://play.google.com/store/apps/details?id=com.mobond.mindicator,no,yes,m-Indicator: Mumbai Local,2022-09-29,Travel & Local,1
https://itunes.apple.com/us/app/id444741112,yes,yes,Pinger: Call + Phone SMS App,2022-09-26,Utilities,12
https://itunes.apple.com/us/app/id642612833,no,yes,Burraco Italiano Jogatina,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.sega.sonicdash,yes,yes,Sonic Dash - Endless Running,2022-09-26,Action,6
https://itunes.apple.com/us/app/id649260774,yes,yes,101 YüzBir Okey Plus,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.outfit7.talkingben,yes,yes,Talking Ben the Dog,2022-09-26,Entertainment,10
https://itunes.apple.com/us/app/id575271654,yes,yes,Virtual Families 2 Dream House,2022-09-26,Games,9
http://play.google.com/store/apps/details?id=air.com.bigfishgames.fairwayrevengegooguniversalf2p,yes,no,Fairway Solitaire Blast,2022-09-26,Card,1
https://itunes.apple.com/us/app/id1166981451,no,yes,Solitaire - Patience Game,2022-09-26,Games,4
https://itunes.apple.com/us/app/id1086379636,yes,yes,Twisty Arrow!,2022-09-26,Games,12
http://play.google.com/store/apps/details?id=com.lottemembers.android,yes,no,L.POINT with L.PAY,2023-05-11,Lifestyle,1
http://play.google.com/store/apps/details?id=jp.gmomedia.android.prcm,no,yes,"prepics 15,000,000pics byGMO",2022-09-26,Photography,1
http://play.google.com/store/apps/details?id=mediavision.handwallet,no,yes,Expense Manager,2022-09-26,Finance,1
https://itunes.apple.com/us/app/id555936735,yes,yes,Angry Birds Friends,2018-02-12,Games,4
http://play.google.com/store/apps/details?id=com.horseboxsoftware.IST,no,yes,Istanbul Ataturk Airport: Flig,2022-09-26,Travel & Local,18
https://itunes.apple.com/us/app/id541341697,no,yes,TransantiagoMaster,2022-09-26,Navigation,4
https://itunes.apple.com/us/app/id625001689,yes,yes,Conserv Christian Dating CDFF,2022-09-26,Social Networking,17
https://itunes.apple.com/us/app/id580765736,yes,no,Megapolis: Big Town Tycoon Sim,2022-09-26,Games,4
http://play.google.com/store/apps/details?id=net.runserver.solitaire,no,yes,Classic Solitaire,2022-09-26,Card,1
http://play.google.com/store/apps/details?id=com.trophymanager.ultra,yes,no,FMU - Football Manager Game,2022-01-04,Sports,1
http://play.google.com/store/apps/details?id=com.timoswald.calculatorgoogleplay,no,yes,Calculator,2022-09-26,Tools,1
http://play.google.com/store/apps/details?id=com.MaqnaInteractive.MussoumanoGame,yes,yes,Mussoumano Game V4,2023-07-19,Action,12
